"ID","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_2015","FARE_2014","FARE_2013","FARE_2012","FARE_2011","KM_2015","KM_2014","KM_2013","KM_2012","KM_2011","PET_FLAG","DENIED_BOARDING","SUITCASE_FLAG","LOUNGE_FLAG","BUYER_FLAG"
25043,0,0,0,3,520,20,1300,1390,1460,1550,1510,1095,1435,2427,1860,1878,0,0,0,0,0
25044,0,0,1,6,400,17,2430,2400,2440,2450,2460,2272,1986,2067,2105,2426,0,0,0,1,0
25045,0,0,1,3,800,25,2510,2330,2330,2330,2450,2679,2692,2773,2372,2332,0,0,0,0,0
25046,0,0,0,6,320,17,1750,1830,1720,1720,1820,1449,1514,1330,1479,1603,0,0,0,0,0
25047,0,0,0,5,400,18,1840,1750,1720,1730,1840,1937,1660,1569,1694,2026,0,0,0,0,0
25048,0,0,0,5,320,20,1570,1510,1530,1700,1580,1456,1073,918,952,1719,0,0,0,0,0
25049,0,0,0,3,480,14,1290,1430,1390,1260,1290,1086,982,1200,1064,1221,0,0,0,0,0
25050,0,0,0,5,400,20,1740,1730,1740,1900,1850,1451,1653,1867,2078,2052,0,0,0,0,0
25051,0,0,0,4,360,18,1240,1360,1290,1430,1340,690,838,993,720,704,0,0,0,0,0
25052,0,0,0,5,280,15,1290,1370,1370,1190,1500,1271,1182,1077,1283,1021,0,0,0,0,1
25053,0,0,0,4,400,20,1350,1580,1490,1480,1580,1978,1792,2136,1602,1265,0,0,0,0,0
25054,0,0,1,9,240,26,2010,2030,2010,2080,2090,2524,2369,2438,2365,2347,0,0,0,0,1
25055,0,0,0,5,240,14,1220,1180,1190,1060,1060,794,894,600,839,369,0,0,0,0,0
25056,0,1,0,3,1160,27,3460,3570,3440,3580,3620,3038,3666,3427,3590,3514,0,0,0,1,0
25057,0,0,0,4,360,18,1340,1380,1280,1290,1210,768,605,832,515,1026,0,0,0,0,0
25058,0,0,1,3,800,16,2540,2410,2390,2330,2260,2662,2306,1808,1630,1714,1,0,0,1,0
25059,0,0,0,2,680,16,1240,1290,1330,1380,1450,1370,1145,1120,1227,1430,0,0,0,0,1
25060,0,0,0,6,360,24,2140,2230,2190,2090,2090,1766,1537,1825,1750,1667,0,1,0,0,1
25061,0,0,0,3,600,18,1690,1580,1700,1640,1780,1433,1584,1658,1165,1458,0,0,0,0,1
25062,0,1,0,2,1840,30,3660,3700,3830,3740,3670,3753,4238,4389,3584,3846,0,0,0,1,0
25063,0,0,0,7,240,13,1650,1710,1650,1610,1580,2205,2349,1783,1743,1145,0,0,0,0,0
25064,0,0,0,3,560,19,1700,1680,1770,1760,1740,1477,1471,1663,1955,1935,0,0,0,0,0
25065,0,0,0,4,360,15,1260,1330,1140,1070,1250,1136,1182,1354,1504,1553,0,0,0,0,0
25066,0,0,0,1,1400,17,1390,1380,1360,1460,1390,1348,1234,1605,1379,1296,0,0,0,0,0
25067,0,0,1,3,720,26,2020,2150,2150,2070,2100,1533,1831,2149,2603,2770,0,0,0,0,0
25068,0,0,0,4,360,15,1470,1420,1370,1320,1310,1661,1677,1270,1347,1516,0,0,0,0,0
25069,0,0,0,4,400,22,1790,1740,1580,1590,1630,1461,1394,1378,1538,1784,0,0,0,0,0
25070,0,0,0,3,720,25,2140,2100,2020,2070,2120,1570,1885,1842,2062,1983,1,0,0,0,0
25071,0,0,0,4,360,24,1440,1390,1400,1390,1410,1403,1241,1485,1765,1507,0,0,0,0,0
25072,0,0,0,5,240,20,1850,1170,1490,1150,1400,1959,2105,1726,1639,1606,0,0,0,0,0
25073,0,0,0,3,600,15,1750,1790,1740,1780,1640,1799,1975,2111,1631,1648,0,0,0,0,0
25074,0,0,0,0,0,21,1680,1580,1690,1630,1560,2095,1744,1743,1592,1130,0,0,0,0,0
25075,0,0,0,5,440,17,2130,1980,2100,2150,2030,1892,1936,2016,1928,1875,0,0,0,0,0
25076,0,0,0,7,280,22,1760,1880,1730,1710,1700,1536,1589,1553,1605,1300,0,0,0,0,0
25077,0,0,1,1,2080,23,1510,1170,1320,1930,2070,1615,2047,2539,2358,2167,0,0,0,0,0
25078,0,0,0,4,360,15,1350,1350,1270,1240,1180,1221,1283,990,880,712,0,0,0,0,0
25079,0,0,0,9,200,15,1730,1730,1710,1720,1690,1934,2018,2115,1718,1418,0,0,0,0,0
25080,0,0,0,4,440,14,1610,1670,1770,1930,1890,1670,1796,1691,1482,2066,0,0,0,0,0
25081,0,0,0,5,320,18,1380,1360,1310,1420,1430,1668,1631,1710,2093,2027,0,0,0,0,0
25082,0,0,0,3,480,11,1340,1340,1370,1340,1430,1372,1168,1431,1698,1462,0,0,0,0,0
25083,0,0,1,3,880,21,2600,2580,2760,2530,2560,2255,1959,2195,2709,2301,0,0,0,0,0
25084,0,0,0,5,280,16,1280,1240,1210,1250,1200,1481,1751,1591,1716,979,0,0,1,0,0
25085,0,0,0,0,0,16,1410,1370,1430,1340,1280,581,530,757,883,966,0,0,0,0,0
25086,0,0,0,4,480,19,1760,1840,1780,1760,1770,1442,1427,1453,1332,1707,0,0,0,0,1
25087,0,0,0,4,560,18,2030,2070,2200,2210,2200,1580,1541,2422,2132,2094,0,0,0,0,0
25088,0,0,1,4,640,24,2460,2530,2620,2540,2500,2391,2509,2066,2423,2281,0,0,0,0,0
25089,0,0,0,2,640,21,1380,1350,1280,1280,1260,1069,358,368,542,880,0,0,0,0,0
25090,0,0,0,5,240,14,960,1020,1180,1060,1110,1671,1735,1311,974,819,0,0,0,0,0
25091,0,0,1,3,800,23,1400,1870,2500,2340,2770,2341,2015,1988,1916,1916,0,0,0,1,1
25092,0,0,1,2,1480,26,2870,3030,2930,2750,2680,2549,3090,2922,2905,2353,0,0,0,0,0
25093,0,0,0,4,440,20,2070,1820,1710,1630,1510,1549,1693,2114,1493,1444,0,1,0,0,0
25094,0,0,1,7,400,23,2720,2740,2580,2570,2540,3293,2713,2234,2616,2513,0,0,0,0,0
25095,0,0,0,2,960,18,1810,1750,1770,1870,1870,1331,1374,1853,1762,1974,0,0,0,0,0
25096,0,0,0,4,360,22,1140,1440,1290,1140,1140,1556,1595,1358,943,1019,0,0,0,0,0
25097,1,0,0,8,520,18,3950,4000,3910,3670,2910,4018,4488,4571,4292,4112,0,0,0,1,0
25098,0,0,1,4,480,20,1780,1740,1750,1790,1840,2183,1819,2063,1943,2051,0,0,0,1,0
25099,0,0,0,4,360,24,1400,1370,1340,1270,1340,1995,1307,1736,1765,1381,0,0,0,0,0
25100,0,0,0,6,320,22,1890,1950,1870,1900,1770,1819,1678,1799,1662,1452,0,0,0,0,0
25101,0,0,0,4,480,22,1700,1780,1700,1640,1610,2080,1885,1817,1640,1631,0,0,0,0,0
25102,0,0,0,3,440,20,1070,1250,1300,1380,1280,398,950,1294,1310,1413,0,0,0,0,0
25103,0,0,0,1,1480,19,1370,1530,1550,1600,1470,615,1235,1391,1526,1687,0,0,0,0,0
25104,0,1,0,4,840,28,3370,3340,3290,3270,3310,4275,4327,3960,4002,3231,0,0,0,1,0
25105,0,0,0,5,280,17,1310,1230,1380,1420,1400,1318,1341,1344,1189,1497,0,0,0,0,0
25106,0,0,0,8,200,13,1510,1490,1520,1300,1280,1144,1153,719,726,954,0,0,0,0,0
25107,0,0,0,3,440,21,1340,1300,1270,1200,1280,1349,1358,1402,1001,748,0,0,0,0,0
25108,0,0,1,5,560,25,2620,2630,2610,2640,2670,2350,2383,2730,2997,3055,1,0,0,1,0
25109,0,0,1,4,720,24,2750,2810,2880,2820,2850,3123,3104,2736,2764,2596,0,0,0,0,0
25110,0,0,0,3,480,33,1410,1430,1410,1580,1540,1490,1810,1608,1949,1641,0,0,0,0,0
25111,0,0,0,4,440,19,1610,1700,1470,1530,1610,775,1220,1095,1085,1386,0,0,0,0,0
25112,0,0,0,5,360,21,1660,1630,1680,1630,1540,1795,1445,1429,1231,905,0,0,0,0,0
25113,0,0,0,7,240,28,1430,1380,1320,1380,1250,1515,1404,1215,1072,1140,0,0,0,0,0
25114,1,0,0,3,1360,26,4830,4340,3990,3870,4320,4638,4315,4406,4311,4509,0,0,0,1,1
25115,0,0,0,4,360,16,1440,1380,1390,1400,1500,1580,1756,1655,1604,1691,0,0,0,0,0
25116,0,0,1,2,880,22,1680,1730,1730,1750,1660,2327,2280,1999,1873,1750,0,0,0,0,0
25117,0,0,0,4,400,18,1470,1190,1110,1280,1270,804,855,715,1168,906,0,0,0,0,0
25118,0,0,0,1,1760,25,1740,1770,1690,1600,1630,1520,1639,1461,1096,1277,0,0,0,0,0
25119,0,0,0,1,1480,20,1360,1440,1490,1470,1480,1216,1028,1354,1488,1472,0,0,0,0,0
25120,1,0,0,2,2680,25,4960,5280,5290,5550,5220,4462,4895,5075,4882,5283,0,0,0,1,0
25121,0,0,1,5,440,18,2040,2020,2040,2140,2100,2328,2073,1781,1939,1968,0,0,0,1,0
25122,0,0,0,5,320,18,1480,1450,1390,1380,1440,1559,1633,1245,1039,1209,0,0,0,0,0
25123,0,0,1,3,640,12,1740,1800,1760,1860,1830,2231,2221,1898,2114,2253,0,0,0,1,0
25124,0,1,0,3,1240,25,3610,3640,3570,3580,3590,3022,2895,3019,3231,3005,0,0,0,0,0
25125,0,0,0,4,360,20,1370,1390,1400,1360,1460,1327,1379,1644,1577,1563,0,0,0,0,0
25126,0,0,0,6,200,17,1150,1440,1380,1590,1450,1496,1473,1344,1724,1764,0,0,0,0,0
25127,0,0,0,1,1840,24,1840,1810,1860,1810,1750,1642,1215,1053,1156,1351,0,1,0,0,0
25128,0,0,0,0,0,18,2020,1930,2130,2170,2120,1768,1556,1711,1792,1770,0,0,0,0,0
25129,0,0,0,2,1160,19,1930,2000,2040,2190,2260,1870,1862,1727,1835,2363,0,0,0,0,0
25130,0,0,0,3,440,18,1220,1270,1220,1330,1360,961,1164,966,1266,1721,0,0,0,0,0
25131,0,0,0,6,320,20,1730,1770,1820,1640,1730,1538,1644,2041,1632,1860,0,0,0,0,0
25132,0,0,0,4,320,20,1280,1280,1280,1240,1390,1564,1346,1369,1223,1446,0,1,0,0,0
25133,0,0,1,3,880,26,2440,2580,2580,2690,2660,2662,2832,2576,2478,3026,0,1,0,0,0
25134,0,0,0,3,560,27,1730,1750,1640,1610,1640,1345,1320,1142,1237,825,0,0,0,0,0
25135,0,0,0,1,1640,25,1760,1700,1620,1740,1680,2250,2142,1743,1655,1181,0,0,0,0,0
25136,1,0,0,4,1000,27,3910,3880,3770,3710,3740,3989,4196,3910,4152,3948,0,0,0,0,0
25137,0,0,0,6,280,16,1560,1660,1480,1380,1580,1448,1708,1822,1965,1976,0,1,0,0,0
25138,0,0,0,2,640,15,1450,1490,1350,1360,1250,1239,1642,1412,1437,1154,0,0,0,0,0
25139,0,0,0,5,280,19,1180,1220,1210,1320,1250,1240,1142,1168,1113,989,0,0,0,0,0
25140,0,0,1,6,440,19,2330,2490,2620,2470,2270,2230,2203,2105,2712,2401,0,0,0,1,0
25141,0,0,0,4,440,16,1730,1750,1750,1740,1700,1632,1939,1951,2028,1536,0,0,0,0,0
25142,0,0,0,2,720,20,1400,1420,1390,1430,1450,1811,1828,1783,1575,1296,0,0,0,0,0
25143,0,0,0,8,200,25,1220,1410,1440,1360,1370,1743,1378,1481,1458,1256,0,0,0,0,0
25144,0,0,0,6,360,25,2130,2130,2130,2110,2130,2062,1640,1365,1858,2245,0,0,0,0,1
25145,0,0,0,5,240,17,1860,1170,1350,920,1270,1985,2040,2062,1716,1805,0,1,0,0,0
25146,0,0,0,4,400,18,1460,1490,1520,1540,1370,1156,1044,1315,1168,1167,0,1,0,0,0
25147,0,0,1,8,240,18,1670,1670,1710,1750,1870,1986,2109,2424,2416,2255,0,0,0,1,0
25148,0,0,0,6,280,19,1660,1620,1600,1610,1690,1920,1639,1606,1634,1546,0,0,0,0,0
25149,0,0,1,4,760,29,2880,2910,2870,2860,2920,2525,2953,2951,3086,3124,0,0,0,1,0
25150,0,0,1,4,560,21,2090,2090,2070,2110,2160,3010,2965,3032,2506,2404,0,0,0,1,1
25151,0,0,0,3,600,28,1620,1620,1750,1740,1750,2121,1845,1654,2114,2054,0,0,1,0,0
25152,0,0,0,3,600,20,1780,1820,1700,1780,1730,2420,2024,1823,1551,1668,0,0,0,0,0
25153,0,0,0,6,280,26,1680,1820,1720,1710,1630,1343,929,1133,1162,976,0,0,0,0,0
25154,0,0,0,5,280,16,1340,1380,1310,1300,1340,852,934,730,830,902,0,0,0,0,0
25155,0,0,1,0,0,29,1790,1720,1780,1730,1710,2400,2188,1922,1903,1686,0,0,0,0,0
25156,0,0,0,1,1360,18,1340,1340,1200,1200,1250,1788,1502,1107,1024,1021,0,0,0,0,0
25157,0,1,0,5,840,21,4150,4310,3610,4080,3050,3787,3828,3740,3575,3956,0,0,0,1,0
25158,0,0,0,3,440,16,1370,1270,1150,1350,1410,1547,1657,1693,1819,1471,0,0,0,0,0
25159,0,0,0,4,360,22,1370,1350,1380,1400,1330,1833,2021,2106,2160,1250,0,0,0,0,0
25160,0,0,0,4,480,24,1820,1790,2070,1920,1730,1911,1885,1587,1694,1584,0,1,0,0,0
25161,0,0,0,4,480,18,1810,1750,1770,1760,1850,1635,1869,1816,2157,1742,0,0,0,0,0
25162,0,0,1,1,2320,10,2150,2140,2200,2100,2290,2594,2459,2350,2259,2358,0,0,0,0,0
25163,0,0,0,4,440,23,1680,1650,1680,1710,1750,2110,2360,1867,1483,1494,0,0,0,0,0
25164,0,0,0,5,320,20,1460,1310,1360,1300,1270,1982,1918,1715,1504,1088,0,0,0,0,0
25165,0,0,0,5,360,15,1820,1820,1590,1690,1700,1547,2008,1604,1667,1354,0,0,0,0,0
25166,0,0,0,2,760,19,1410,1520,1560,1520,1600,864,1400,1671,1762,1514,0,0,0,0,0
25167,0,0,0,3,400,20,1190,1250,1320,1420,1430,1934,1589,1209,1196,1324,0,0,0,0,0
25168,0,0,0,2,640,14,1470,1440,1360,1360,1260,1015,1289,868,1066,1168,0,0,0,0,0
25169,0,0,0,2,560,17,1190,1050,1180,1070,1100,1699,1675,1439,1287,1021,0,0,0,0,1
25170,0,0,1,8,320,20,2580,2520,2520,2480,2470,2358,2223,2498,2396,2373,0,0,0,1,0
25171,0,0,0,4,280,26,1190,1070,1000,1150,1100,1043,1435,1501,1194,969,0,0,0,0,0
25172,0,0,0,4,400,16,1490,1410,1460,1440,1430,1861,1494,1263,1261,1286,0,0,0,0,0
25173,0,0,1,3,560,18,1450,1510,1570,1660,1750,2238,2327,2040,1947,2276,0,0,0,1,1
25174,0,0,0,6,240,17,1340,1310,1470,1410,1560,1272,1501,1810,2318,2050,0,0,1,0,0
25175,0,0,0,8,200,20,1410,1280,1380,1370,1370,1240,1119,1260,1252,1445,0,0,0,0,0
25176,0,0,0,4,480,23,1800,1810,1840,1820,1740,1649,1773,1609,1692,2128,0,1,0,0,0
25177,0,0,1,2,1320,27,2530,2500,2670,2570,2580,2297,2221,2316,2637,2696,0,0,0,0,0
25178,0,0,0,1,1880,23,1880,1850,1800,1950,1930,1486,1223,1851,1941,1908,0,1,0,0,0
25179,0,0,1,8,400,23,3250,3250,2910,2920,3080,2756,2658,2470,3062,2855,0,1,0,1,0
25180,0,0,0,4,440,25,1850,1860,1920,1870,1740,2727,2069,1521,1512,1743,0,0,0,0,0
25181,0,0,1,2,1200,28,2300,2380,2440,2420,2380,2209,2846,2983,2782,2134,0,0,0,0,1
25182,0,0,0,3,480,15,1420,1510,1600,1390,1330,1816,1628,1275,857,1096,0,0,0,0,0
25183,0,0,1,7,320,20,2190,2150,2080,1970,2040,2290,2310,2088,1933,1548,0,0,0,0,0
25184,0,0,0,8,0,20,1240,1280,1330,1340,1410,1639,1183,1315,1421,1423,0,0,0,0,0
25185,0,0,0,3,520,18,1420,1440,1440,1340,1460,1275,1687,1242,1457,1704,0,0,0,0,0
25186,0,0,0,2,680,9,1200,1310,1280,1290,1240,1793,1437,1198,839,1094,0,0,0,0,0
25187,0,0,1,4,560,25,2140,2160,2070,2140,2110,2010,2094,2094,2094,2289,0,0,0,0,0
25188,0,0,1,2,1280,23,2560,2560,2510,2420,2410,2839,2866,2928,2833,2708,0,0,0,0,0
25189,0,0,1,4,480,23,1750,1870,1870,1970,1930,2416,1905,1870,1991,2216,0,0,0,1,0
25190,0,0,0,3,600,19,1690,1760,1780,1830,1830,1928,1830,1850,2148,1850,0,0,0,0,0
25191,0,0,0,7,280,21,1690,1930,1950,1900,1950,1207,1566,1644,1713,1985,0,0,0,0,0
25192,0,0,1,4,400,12,1590,1550,1590,1580,1190,2303,2083,2148,1893,2038,0,0,0,0,0
25193,0,0,0,3,480,20,1300,1370,1460,1570,1580,1733,1751,1825,2399,2277,0,0,0,0,0
25194,0,0,0,0,0,28,1570,1650,1590,1610,1570,1422,1236,1598,1273,1476,0,0,0,0,0
25195,0,0,0,3,480,18,1100,1550,1420,1430,1720,1826,1822,1608,1541,1868,0,1,0,0,0
25196,0,1,0,9,320,26,2740,2750,2730,2780,2790,2875,3214,3237,3669,3407,1,0,0,0,0
25197,0,0,0,3,440,20,1220,1280,1310,1330,1270,1812,1834,1701,1661,1355,0,0,0,0,0
25198,0,0,0,1,1480,15,1510,1400,1420,1390,1460,1527,1515,1757,1584,1579,0,0,0,0,0
25199,0,0,0,5,440,19,2220,2190,2120,2150,2100,2405,1677,1556,1747,1802,0,0,0,0,0
25200,0,0,0,0,0,14,1570,1890,2700,1950,1350,1311,2069,1992,1916,2093,0,1,0,0,0
25201,0,0,0,3,520,18,1500,1500,1570,1590,1350,1530,1544,1515,1376,1336,0,0,0,0,0
25202,0,0,0,2,600,18,1190,1190,1330,1330,1330,1095,1457,1113,1295,1362,0,0,0,0,0
25203,0,0,1,5,280,26,1490,1380,1780,1630,2020,1298,1521,2195,2714,2683,0,0,0,1,0
25204,0,0,1,1,2040,21,1950,2060,2010,2090,2190,2614,2557,2173,2152,2178,1,0,0,0,0
25205,0,1,0,4,840,26,3120,3160,3250,3370,3300,3218,3094,2923,2898,2898,0,0,0,1,1
25206,0,0,0,4,320,26,1450,1380,1460,1330,1230,998,1032,934,679,756,0,0,0,0,0
25207,0,0,1,4,560,24,2240,2410,2380,2300,2110,2031,2062,2324,1986,1939,1,1,0,1,1
25208,0,0,1,3,640,22,1850,1850,1740,1840,1860,2440,2545,2398,2134,2262,0,0,0,0,0
25209,0,0,0,6,320,21,1740,1680,1730,1700,1780,1618,1504,1650,1659,1702,0,0,0,0,0
25210,0,0,0,5,280,29,1300,1320,1390,1250,1350,1715,1409,1344,1356,1179,0,0,0,0,0
25211,0,0,0,6,320,21,1920,1840,1820,1720,1710,2052,2083,2083,1903,1706,0,0,0,0,0
25212,0,0,0,6,240,21,1280,1230,1210,1280,1230,1547,1993,1567,1559,1354,0,0,0,0,0
25213,0,0,0,8,280,20,1960,1760,1530,1300,850,1541,1767,1375,1153,1229,0,0,0,0,0
25214,0,0,0,2,680,28,1170,1220,1210,1320,1290,1237,1239,1555,1403,1326,0,0,0,0,0
25215,0,0,0,7,280,23,1730,1760,1910,1820,1750,2330,1838,1806,1399,1442,0,0,0,0,0
25216,0,0,1,3,560,23,1640,1390,1640,1890,2290,1831,2485,2819,2392,2500,0,0,0,1,0
25217,0,0,0,5,360,20,1600,1700,1740,1750,1730,2283,1606,1731,1258,1533,0,0,0,0,0
25218,0,0,0,4,360,22,1480,1340,1410,1470,1470,1469,1383,1414,1612,1807,0,0,0,0,0
25219,0,0,0,0,0,18,1430,1440,1450,1340,1280,551,642,943,500,842,0,0,0,0,0
25220,0,0,0,5,320,14,1330,1320,1420,1480,1390,1057,459,602,959,1069,0,0,0,0,0
25221,0,0,0,1,1200,15,1380,1390,1390,1340,1190,1871,1794,1188,1083,1434,0,0,0,0,0
25222,0,0,1,4,480,25,1810,1690,1830,1700,1540,2356,2347,2271,2317,2286,1,0,0,0,0
25223,0,0,0,5,320,15,1380,1390,1420,1500,1440,1742,1629,1072,1417,1724,0,0,1,0,0
25224,0,0,0,4,440,19,1880,1750,1740,1730,1720,1585,1152,1297,1777,1543,0,0,0,0,1
25225,0,0,1,6,520,26,2820,3030,2970,2670,2620,2652,2432,2491,2378,2104,1,0,0,0,0
25226,0,0,0,5,280,11,1260,1280,1310,1210,1230,821,850,429,1007,701,0,0,0,0,0
25227,0,0,1,4,800,26,3270,3190,3220,3280,3150,3251,2856,2822,2426,2704,0,0,0,1,1
25228,0,1,0,6,720,25,4970,4640,4710,4150,3940,3603,3734,3405,4130,4199,0,0,0,1,0
25229,0,0,0,2,720,16,1420,1390,1370,1460,1450,1529,1563,1646,1256,1528,0,0,0,0,0
25230,0,0,0,4,320,18,1160,1140,1220,1210,1190,873,1007,886,953,814,0,0,0,0,0
25231,0,0,0,6,360,21,2040,2070,2020,1990,1990,2040,1514,1275,1718,1876,0,1,0,0,0
25232,0,0,1,5,440,24,2190,2120,1970,1930,1870,2733,2433,2037,2102,1963,0,0,0,0,1
25233,0,0,0,3,480,27,1400,1380,1360,1420,1380,1018,1619,1016,1390,1474,0,1,0,0,0
25234,0,0,0,0,0,28,1570,1590,1610,1640,1600,1880,1445,1366,1527,1695,0,0,0,0,0
25235,0,0,0,7,200,19,1410,1390,1450,1440,1470,1584,1808,1686,2083,1923,0,0,0,0,0
25236,0,0,0,4,440,29,1730,1820,1710,1760,1780,848,1081,1329,1336,1770,0,0,0,0,0
25237,0,1,0,5,720,27,3380,3350,3290,3440,3480,3139,3334,3914,3951,4057,0,0,0,0,0
25238,0,0,0,2,720,19,1500,1500,1410,1370,1390,1085,901,785,483,1092,0,1,0,0,0
25239,0,0,0,4,400,13,1470,1300,1240,1260,1400,1276,1338,1117,1325,1746,0,0,0,0,0
25240,0,0,0,2,720,20,1440,1820,1340,1960,1310,2354,2264,1799,1862,1606,0,0,0,0,0
25241,0,0,0,6,240,29,1630,1620,1540,1460,1430,1588,1614,1078,1092,1515,0,0,0,0,0
25242,0,0,0,4,360,20,1340,1390,1300,1980,1730,1147,1842,2221,1851,1443,0,0,0,0,0
25243,0,0,0,3,560,26,1640,1420,1540,1550,1710,1530,1598,1721,1970,1692,0,0,0,0,0
25244,0,1,0,4,800,24,3060,2990,3030,2960,2870,2847,3055,3134,3028,2998,0,0,0,0,0
25245,0,0,0,0,0,12,1270,1280,1370,1300,1340,1124,978,525,835,1021,0,0,0,0,0
25246,0,0,0,6,240,23,1340,1390,1330,1310,1370,1554,1225,1427,1231,1467,0,0,0,0,0
25247,0,0,0,5,280,22,1250,1320,1220,1230,1280,1234,1543,1435,1469,1546,0,0,0,0,0
25248,0,0,1,4,640,20,2460,2440,2360,2690,2630,2639,2181,2209,2296,2888,0,0,0,0,1
25249,0,0,1,2,1280,23,2540,2550,2510,2510,2540,3016,2837,3219,2935,2683,0,0,0,0,0
25250,0,0,0,5,360,19,1700,1640,1700,1740,1720,1910,1952,1752,1477,1791,0,0,0,0,0
25251,0,0,0,5,280,21,1360,1460,1550,1630,1590,1779,1748,1810,1901,2042,0,0,0,0,0
25252,0,0,0,5,280,19,1370,1290,1230,1280,1290,926,1280,1198,1304,1039,0,0,0,0,0
25253,0,1,0,3,1040,31,3570,3420,3110,3330,3370,2723,2876,3326,3427,3850,0,0,0,1,0
25254,0,0,0,5,280,17,1270,1280,1340,1310,1330,1269,1628,1142,1625,1431,0,0,0,0,0
25255,0,0,0,0,0,15,1730,1780,1720,1800,1770,1221,1375,1237,1917,1963,0,1,0,0,0
25256,0,0,0,3,760,17,2210,2170,2530,1750,2260,1634,1742,2120,1981,2067,0,0,0,0,0
25257,0,0,0,0,0,18,1300,1360,1380,1420,1380,1168,1111,1398,1498,1702,0,1,0,0,0
25258,0,0,0,1,1400,15,1380,1480,1470,1770,1870,2050,1658,1949,1972,2091,0,0,0,0,0
25259,0,0,1,1,2200,20,2090,2190,2230,2110,2230,1679,2234,1928,2373,2321,0,1,0,0,1
25260,0,0,0,5,320,24,1810,1550,1530,1280,1290,1951,1954,1435,1263,1040,0,0,0,0,0
25261,0,0,0,3,520,12,1560,1590,1690,1560,1610,1225,1137,1293,733,1009,0,0,0,0,0
25262,0,0,0,3,520,21,1450,1430,1450,1380,1340,1500,2056,2182,1932,1725,0,0,0,0,0
25263,0,0,1,4,600,27,2300,2490,2330,2160,2500,2895,2652,2232,2189,2280,0,0,0,0,0
25264,1,0,0,5,720,25,3470,3470,3390,3570,3840,4383,4151,4145,3870,3719,0,0,0,1,0
25265,0,0,0,2,960,26,1690,1560,1740,1880,1870,1280,1152,1600,1857,1958,0,0,0,0,0
25266,0,0,0,3,480,23,1320,1360,1400,1420,1440,2040,1944,1958,1616,1510,0,0,0,0,0
25267,0,0,0,5,280,18,1310,1030,1130,1360,1500,992,830,1367,1860,1629,0,0,0,0,0
25268,0,0,0,7,280,26,1680,1780,1780,1730,1730,1884,1703,1489,1433,1739,0,0,0,0,0
25269,0,0,0,2,800,16,1360,1350,1350,1460,1540,1137,1346,1747,1616,2051,0,0,0,0,1
25270,0,0,1,8,240,17,1570,1640,1740,1910,1910,1795,2080,2310,2411,2063,0,0,0,0,0
25271,0,0,1,2,1080,20,2160,2190,2220,2220,2130,2722,2621,2615,2537,2335,0,0,0,1,1
25272,0,0,0,4,480,22,1760,1800,1780,1650,1730,1222,1092,902,1601,1666,0,1,0,0,0
25273,0,0,0,1,1280,16,1330,1250,1340,1400,1370,1688,1527,1913,1774,1787,0,0,0,0,0
25274,0,0,0,3,440,19,1240,1270,1510,1700,1540,1273,1435,1449,1499,1595,0,0,0,0,0
25275,0,0,0,8,240,15,1790,1830,1730,1710,1670,2233,1754,1801,1767,1384,0,0,0,0,0
25276,0,0,0,4,440,23,1740,1650,1770,1750,1710,2342,1824,1634,1786,1612,0,0,0,0,0
25277,0,0,0,7,280,20,1770,1720,1710,1790,1850,1532,1887,2042,2374,2052,0,0,0,0,1
25278,0,0,0,1,2240,15,1430,2240,1600,1490,1870,1405,1263,1297,1234,1722,0,0,0,0,0
25279,0,0,1,3,800,27,2390,2370,2440,2680,2710,2526,2316,2261,2815,2861,1,0,0,1,0
25280,0,0,0,4,360,14,1320,1310,1370,1350,1430,999,1603,1943,1524,2059,0,0,0,0,0
25281,0,0,1,1,2920,23,2890,2980,3040,3100,2920,3724,2828,2603,2642,2534,0,0,0,0,1
25282,0,0,0,4,600,13,2250,2280,2210,2100,2100,2175,2327,1954,1872,1589,0,0,0,0,0
25283,0,0,1,2,1080,29,2150,1950,1950,2010,1940,2526,2547,2456,1860,1837,0,0,0,1,0
25284,0,0,0,3,400,20,1100,1140,1150,1090,1230,1203,1517,1894,1975,1509,0,0,0,0,0
25285,0,0,0,4,480,18,1770,1790,1790,1750,1800,1570,1707,1963,2426,2123,0,0,0,0,0
25286,0,0,0,3,440,10,1230,1320,1300,1320,1290,1714,1285,1334,1030,1050,0,0,0,0,0
25287,0,0,0,3,520,16,1520,1470,1480,1410,1350,1173,1329,1225,1341,1216,0,0,0,0,0
25288,0,0,1,7,280,18,1650,1700,1630,1840,1920,1905,1804,2156,2130,2382,0,1,0,1,0
25289,0,0,0,5,360,19,1730,1770,1740,1800,2020,1760,1162,1814,2256,2641,0,0,0,0,0
25290,0,0,0,6,0,21,1150,700,1200,1130,1100,1403,1383,1322,1221,1107,0,0,0,0,0
25291,0,0,0,5,280,14,1270,1390,1350,1310,1220,1424,848,992,1086,1172,0,0,0,0,0
25292,0,0,0,3,600,18,1740,1730,1710,1750,1770,1733,1663,1699,1372,1245,0,1,0,0,0
25293,0,0,1,3,600,21,1870,1800,1860,2010,1860,2346,2286,2432,2009,2115,0,0,0,1,0
25294,0,0,0,8,200,18,1290,1460,1670,1780,1590,1522,1421,1289,1360,1711,0,0,0,0,0
